from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id,max_waiting_time
U2926Z12,U2926Z5,1,,404_36_250815,563_198_260622,600
U2926Z12,U2926Z9,1,,404_58_250815,576_67_251215,600
U6829Z1,U6829Z1,1,,305_616_260701,760_336_260701,600
U6829Z1,U6829Z1,1,,760_297_260525,305_614_260701,600
U6829Z1,U6829Z1,1,,305_612_260701,760_337_260701,600
U6829Z2,U6829Z2,1,,305_535_260701,760_338_260701,900
U6829Z1,U6829Z1,1,,760_311_260525,305_615_260701,600
U2926Z12,U2926Z4,1,,404_54_250815,584_217_260601,600
U6829Z1,U6829Z1,1,,760_336_260701,305_616_260701,600
U2926Z12,U2926Z11,1,,404_299_251215,575_43_251215,600
U4765Z301,U4765Z1,1,,1057_16779_251215,561_263_251215,600
U2926Z12,U2926Z9,1,,404_54_250815,576_71_251215,600
U6829Z1,U6829Z1,1,,760_308_260701,305_619_260701,600
U6829Z2,U6829Z2,1,,305_549_260701,760_339_260701,900
U6829Z1,U6829Z1,1,,305_610_260701,760_306_260525,600
U2926Z17,U2926Z9,1,,404_187_260112,576_73_251215,600
U6829Z2,U6829Z2,1,,305_537_260701,760_340_260701,900
U6829Z1,U6829Z1,1,,305_619_260701,760_308_260701,600
U4765Z301,U4765Z1,1,,1057_16703_251222,561_220_250422,600
U2926Z30,U2926Z11,1,,404_72_260629,575_47_251215,600
U2926Z12,U2926Z10,1,,404_58_250815,572_11_250915,600
U2926Z17,U2926Z10,1,,404_187_260112,572_59_260323,600
U6829Z1,U6829Z1,1,,760_320_260525,305_620_260701,600
U2926Z30,U2926Z4,1,,404_52_251215,584_220_260601,600
U6829Z2,U6829Z2,1,,305_545_260701,760_341_260701,900
U2926Z12,U2926Z17,1,,404_58_250815,561_102_260112,600
U2926Z12,U2926Z1,1,,404_222_250815,560_442_260601,600
U6829Z2,U6829Z2,1,,305_533_260701,760_342_260701,900
U6829Z1,U6829Z1,1,,305_615_260701,760_311_260525,600
U2926Z12,U2926Z17,1,,404_54_250815,561_106_260112,600
U6829Z1,U6829Z1,1,,305_621_260701,760_343_260701,600
U6829Z2,U6829Z2,1,,305_541_260701,760_344_260701,900
U2926Z30,U2926Z17,1,,404_52_251215,561_318_260601,600
U6829Z2,U6829Z2,1,,305_539_260701,760_347_260701,900
U6829Z1,U6829Z1,1,,305_611_260701,760_318_260525,600
U4765Z301,U4765Z1,1,,1057_16769_251215,561_276_260323,600
U2926Z12,U2926Z1,1,,404_299_251215,560_431_260525,600
U2926Z30,U2926Z9,1,,404_52_251215,576_1_250422,600
U6829Z1,U6829Z1,1,,305_620_260701,760_320_260525,600
U9291Z6,U9291Z6,1,,577_35_260629,304_495_251215,300
U6867Z1,U6867Z1,1,,573_120_260701,404_215_250815,300
U2926Z30,U2926Z1,1,,404_72_260629,560_429_260525,600
U2926Z12,U2926Z10,1,,404_216_250815,572_53_250815,600
U6829Z1,U6829Z1,1,,760_343_260701,305_621_260701,600
U1616Z301,U1616Z2,1,,1007_8844_251215,419_326_250303,600
U1616Z301,U1616Z2,1,,1007_8846_260128,419_578_260707,600
U1616Z301,U1616Z2,1,,1007_8850_260128,419_580_260707,600
U1616Z301,U1616Z2,1,,1007_8854_260128,419_582_260707,600
U456Z301,U456Z3,1,,1007_8822_260128,313_475_260605,600
U456Z301,U456Z3,1,,1007_8840_251215,313_469_260605,600
U456Z301,U456Z3,1,,1007_8848_251215,313_471_260605,600
U456Z301,U456Z3,1,,1007_8868_251214,313_474_260605,600
U456Z301,U456Z3,1,,1007_8832_260128,313_477_260605,600
U456Z301,U456Z3,1,,1007_8836_251214,313_478_260605,600
U456Z301,U456Z3,1,,1007_8842_260128,309_184_260518,600
U456Z301,U456Z3,1,,1007_8852_251215,313_479_260504,600
U456Z301,U456Z3,1,,1007_8856_260129,313_458_260605,600
U456Z301,U456Z3,1,,1007_8864_260129,313_713_260707,600
U456Z301,U456Z3,1,,1007_8870_260129,313_462_260605,600
U456Z301,U456Z3,1,,1007_8874_260129,313_464_260605,600
U1616Z301,U1616Z2,1,,1007_8826_251215,419_502_260701,600
U1616Z301,U1616Z2,1,,1007_8834_251215,419_592_260707,600
U1616Z301,U1616Z2,1,,1007_8838_260128,419_594_260707,600
U1616Z301,U1616Z2,1,,1007_8842_260128,419_596_260707,600
U1616Z301,U1616Z2,1,,1007_8848_251215,419_222_250303,600
U1616Z301,U1616Z2,1,,1007_8852_251215,419_327_250303,600
U1616Z301,U1616Z2,1,,1007_8856_260129,419_221_250303,600
U456Z301,U456Z3,1,,1007_8858_260129,309_187_260518,600
U456Z301,U456Z3,1,,1007_8866_260129,309_188_260518,600
U456Z301,U456Z3,1,,1007_8872_260129,313_486_260605,600
U456Z301,U456Z3,1,,1007_8834_251215,309_190_260518,600
U456Z301,U456Z3,1,,1007_8844_251215,313_488_260605,600
U456Z301,U456Z3,1,,1007_8850_260128,309_192_260518,600
U456Z301,U456Z3,1,,1007_8860_251215,313_489_260605,600
U456Z301,U456Z3,1,,1007_8838_260128,313_490_260605,600
U456Z301,U456Z3,1,,1007_8846_260128,313_492_260504,600
U456Z301,U456Z3,1,,1007_8854_260128,313_494_260504,600
U456Z301,U456Z3,1,,1007_8862_260129,313_481_260504,600
U1616Z301,U1616Z2,1,,1007_8858_260129,419_598_260707,600
U1616Z301,U1616Z2,1,,1007_8862_260129,419_599_260707,600
U1616Z301,U1616Z2,1,,1007_8866_260129,419_223_250303,600
U1616Z301,U1616Z2,1,,1007_9970_251214,419_601_260707,600
U1616Z301,U1616Z2,1,,1007_9970_260707,419_601_260707,600
U1616Z301,U1616Z2,1,,1007_9972_251214,419_331_250303,600
U1616Z301,U1616Z2,1,,1007_9972_260630,419_331_250303,600
U1616Z301,U1616Z2,1,,1007_9972_260707,419_331_250303,600
U1616Z301,U1616Z2,1,,1007_8874_260129,419_603_260707,600
U1616Z301,U1616Z2,1,,1007_8874_260630,419_603_260707,600
U1050Z4P,U1050Z1,1,,94_2684_260105,951_207_260701,300
U1050Z4P,U1050Z1,1,,94_2684_260717,951_207_260701,300
U1050Z4P,U1050Z1,1,,94_2691_260418,951_209_260701,300
U1050Z4P,U1050Z1,1,,94_2833_260716,951_209_260701,300
U1050Z4P,U1050Z1,1,,94_2691_260717,951_209_260701,300
U1050Z4P,U1050Z1,1,,94_2690_260105,951_211_260701,300
U1050Z4P,U1050Z1,1,,94_2832_260716,951_211_260701,300
U1050Z4P,U1050Z1,1,,94_2690_260717,951_211_260701,300
U3379Z2,U3379Z2,1,,768_231_260629,315_1708_251215,300
U3379Z2,U3379Z2,1,,768_283_260713,315_1708_251215,300
U3379Z4,U3379Z5,1,,431_291_251215,315_1898_260615,300
U3379Z2,U3379Z5,1,,768_231_260629,315_1725_260615,300
U3379Z2,U3379Z5,1,,768_283_260713,315_1725_260615,300
U3253Z2,U3253Z1,1,,716_6_260413,315_1731_260615,300
U3253Z1,U3253Z1,1,,717_43_260615,315_1731_260615,300
U3253Z2,U3253Z1,1,,721_47_260707,315_1731_260615,300
U3253Z2,U3253Z1,1,,734_19_250901,315_1731_260615,300
U3253Z2,U3253Z1,1,,738_3_250728,315_1731_260615,300
U3253Z1,U3253Z1,1,,733_149_260615,315_1731_260615,300
U3253Z2,U3253Z1,1,,427_196_250728,315_1731_260615,300
U3379Z2,U3379Z5,1,,768_223_260629,315_1873_260316,300
U3253Z2,U3253Z1,1,,722_195_251215,345_50_260615,300
U3379Z2,U3379Z5,1,,768_225_260629,315_1902_260615,300
U3379Z2,U3379Z5,1,,768_277_260713,315_1902_260615,300
U3379Z4,U3379Z5,1,,431_305_260629,315_1902_260615,300
U3253Z2,U3253Z1,1,,722_195_251215,315_1903_260615,300
U9475Z1,U9475Z2,1,,315_1762_260615,715_185_260615,600
U3379Z2,U3379Z5,1,,768_244_260629,315_1744_260615,300
U3379Z2,U3379Z5,1,,768_290_260713,315_1744_260615,300
U3379Z2,U3379Z5,1,,768_220_260629,315_1745_260615,300
U3379Z2,U3379Z5,1,,768_274_260713,315_1745_260615,300
U3379Z3,U3379Z5,1,,667_549_260316,315_1745_260615,300
U3379Z2,U3379Z2,1,,768_222_260629,315_1908_260615,300
U3379Z2,U3379Z2,1,,768_276_260713,315_1908_260615,300
U3383Z2,U3383Z1,1,,699_64_260302,315_1883_260316,300
U3379Z2,U3379Z2,1,,768_223_260629,315_1883_260316,300
U3379Z4,U3379Z5,1,,431_393_260126,315_1911_260615,300
U3379Z2,U3379Z5,1,,768_235_260629,315_1762_260615,300
U3379Z2,U3379Z5,1,,768_285_260713,315_1762_260615,300
U3253Z2,U3253Z1,1,,734_74_251215,345_71_260615,300
U2987Z30,U2987Z7,1,,737_7_251215,345_71_260615,600
U3253Z2,U3253Z1,1,,722_18_260615,345_51_260615,300
U9295Z1,U9295Z1,1,,699_5_241202,767_29_260121,300
U9295Z1,U9295Z1,1,,699_9_241202,767_27_260121,300
U2984Z2,U2984Z1,1,,431_304_260629,767_28_260121,600
U9295Z2,U9295Z2,1,,467_231_260601,767_6_251215,600
U9295Z2,U9295Z2,1,,467_225_260601,767_120_251215,600
U9295Z2,U9295Z2,1,,467_246_260601,699_6_241202,600
U9295Z2,U9295Z2,1,,467_216_260601,699_8_241202,600
U9295Z2,U9295Z2,1,,467_416_260121,767_15_251215,600
U9295Z2,U9295Z2,1,,467_238_260601,699_10_241202,600
U9295Z2,U9295Z2,1,,767_28_260121,699_10_241202,600
U9295Z2,U9295Z2,1,,467_244_260601,767_17_251215,600
U2984Z2,U2984Z1,1,,431_278_251215,767_17_251215,600
U9295Z2,U9295Z2,1,,467_231_260601,699_12_241202,600
U9295Z2,U9295Z2,1,,467_242_260601,699_161_260102,600
U9295Z2,U9295Z2,1,,467_221_260601,699_159_241202,600
U9295Z2,U9295Z2,1,,467_234_260601,699_40_241202,600
U3383Z1,U3383Z1,1,,315_1650_260615,699_60_260302,600
U3383Z2,U3383Z1,1,,315_1722_260615,699_215_260629,600
U3383Z2,U3383Z1,1,,315_1733_260615,699_65_260302,600
U3383Z2,U3383Z1,1,,315_1759_251215,699_214_260302,600
U3379Z5,U3379Z3,1,,315_1881_260316,768_224_260629,600
U3379Z2,U3379Z3,1,,315_1648_260622,768_224_260629,600
U3379Z5,U3379Z3,1,,315_1729_260615,768_226_260629,600
U3379Z2,U3379Z3,1,,315_1741_260615,768_226_260629,600
U3379Z5,U3379Z3,1,,315_1742_260615,768_228_260629,600
U3379Z2,U3379Z3,1,,315_1737_260615,768_228_260629,600
U3379Z5,U3379Z3,1,,315_1901_260615,768_230_260629,600
U3379Z2,U3379Z3,1,,315_1723_260615,768_230_260629,600
U9295Z2,U9295Z2,1,,467_242_260601,767_8_260102,600
U4348Z2,U4348Z2,1,,442_598_251215,768_234_260629,300
U3379Z2,U3379Z2,1,,315_1648_260622,2015_63_260316,600
U3379Z2,U3379Z2,1,,315_1728_260615,2015_64_260316,600
U3379Z2,U3379Z3,1,,315_1650_260615,768_236_260629,600
U3379Z5,U3379Z3,1,,315_1910_260615,768_238_260629,600
U3379Z2,U3379Z3,1,,315_1712_260615,768_238_260629,600
U3379Z5,U3379Z3,1,,315_1665_260615,768_240_260629,600
U3379Z2,U3379Z3,1,,315_1912_260615,768_240_260629,600
U2978Z301,U2978Z2,1,,1143_1544_251215,768_241_260629,900
U3379Z5,U3379Z3,1,,315_1909_260615,768_242_260629,600
U3379Z2,U3379Z3,1,,315_1748_260615,768_242_260629,600
U2978Z301,U2978Z2,1,,1143_1546_260309,768_243_260629,900
U3379Z5,U3379Z3,1,,315_1744_260615,768_245_260629,600
U3379Z2,U3379Z3,1,,315_1754_260615,768_245_260629,600
U3379Z2,U3379Z2,1,,315_1766_260615,2015_60_260629,600
U3379Z5,U3379Z3,1,,315_1768_260615,768_247_260629,600
U3379Z2,U3379Z3,1,,315_1715_260615,768_247_260629,600
U3379Z5,U3379Z2,1,,315_1718_260615,2015_72_260316,600
U3379Z2,U3379Z2,1,,315_642_251215,2015_74_260316,600
U3379Z2,U3379Z2,1,,315_1741_260615,2015_76_260316,600
U3379Z2,U3379Z2,1,,315_1712_260615,2015_78_260316,600
U3379Z2,U3379Z2,1,,315_1737_260615,2015_80_260316,600
U3379Z2,U3379Z2,1,,315_1730_260615,2015_82_260316,600
U3379Z2,U3379Z2,1,,315_1758_260615,2015_84_260316,600
U3379Z2,U3379Z2,1,,315_1723_260615,2015_86_260316,600
U6224Z1,U6224Z1,1,,714_193_260629,718_175_260615,300
U6224Z1,U6224Z1,1,,739_97_260615,718_175_260615,300
U31000Z2,U31000Z2,1,,412_155_260302,718_69_260615,600
U6224Z1,U6224Z1,1,,714_189_260615,718_69_260615,300
U6365Z1,U6365Z1,1,,716_63_260615,718_70_260615,300
U31000Z2,U31000Z2,1,,412_154_251215,718_71_260615,600
U6224Z1,U6224Z1,1,,714_194_260629,718_71_260615,300
U31000Z2,U31000Z2,1,,412_150_251215,718_73_260615,600
U6224Z1,U6224Z1,1,,714_163_260615,718_73_260615,300
U6224Z1,U6224Z1,1,,736_47_260618,718_74_260615,300
U31000Z2,U31000Z2,1,,412_152_251215,718_128_260615,600
U6224Z1,U6224Z1,1,,714_185_260615,718_128_260615,300
U6224Z1,U6224Z1,1,,714_165_260615,718_128_260615,300
U3253Z2,U3253Z1,1,,315_1742_260615,427_223_251215,600
U3253Z2,U3253Z1,1,,315_1665_260615,738_20_251215,600
U3253Z2,U3253Z1,1,,345_816_260615,722_10_260615,600
U3253Z2,U3253Z1,1,,345_813_260615,722_14_260615,600
U3253Z2,U3253Z2,1,,315_1911_260615,717_4_260615,600
U3253Z2,U3253Z2,1,,315_1900_260615,717_18_260615,600
U3253Z1,U3253Z2,1,,427_199_250728,733_192_260707,600
U3253Z2,U3253Z1,1,,315_1902_260615,734_80_260629,600
U9475Z1,U9475Z2,1,,315_1722_260615,715_20_251215,600
U6359Z1,U6359Z2,1,,315_1711_260615,716_78_260615,600
U3253Z2,U3253Z1,1,,315_1718_260615,716_63_260615,600
U3253Z2,U3253Z1,1,,315_124_260629,716_19_260615,600
U6359Z1,U6359Z2,1,,315_1722_260615,716_19_260615,600
U3253Z2,U3253Z1,1,,315_1906_260615,716_66_260615,600
U3253Z2,U3253Z1,1,,315_1733_260615,716_17_260615,600
U3253Z2,U3253Z2,1,,315_1762_260615,717_13_260615,600
U3253Z2,U3253Z1,1,,315_935_260615,738_13_260615,600
U3253Z2,U3253Z2,1,,315_1763_260615,717_11_260615,600
U9475Z1,U9475Z2,1,,315_1904_260615,715_194_260615,600
U9475Z1,U9475Z2,1,,315_1733_260615,715_96_260629,600
U3253Z2,U3253Z1,1,,315_1733_260615,734_72_260615,600
U6224Z1,U6224Z1,1,,714_183_260615,718_127_260615,300
U6224Z1,U6224Z1,1,,739_41_260402,718_127_260615,300
U31000Z2,U31000Z2,1,,412_47_260701,718_67_260615,600
U6224Z1,U6224Z1,1,,714_388_260615,718_67_260615,300
U6365Z1,U6365Z1,1,,716_36_260615,718_177_260615,300
U6224Z1,U6224Z1,1,,714_192_260629,718_177_260615,300
U6224Z1,U6224Z1,1,,739_32_260402,718_177_260615,300
U6224Z1,U6224Z1,1,,714_193_260629,718_178_260615,300
U6224Z1,U6224Z1,1,,739_97_260615,718_178_260615,300
U6224Z1,U6224Z1,1,,714_189_260615,718_80_260615,300
U6224Z1,U6224Z1,1,,736_152_260618,718_179_260608,300
U9475Z1,U9475Z2,1,,315_1729_260615,715_31_251215,600
U6224Z1,U6224Z1,1,,714_183_260615,718_130_260615,300
U6224Z1,U6224Z1,1,,739_41_260402,718_130_260615,300
U6224Z1,U6224Z1,1,,714_388_260615,718_78_260615,300
U31000Z2,U31000Z2,1,,412_52_260701,718_79_260615,600
U31000Z2,U31000Z2,1,,405_227_251110,718_79_260615,600
U6224Z1,U6224Z1,1,,714_194_260629,718_64_260615,300
U6224Z1,U6224Z1,1,,714_163_260615,718_82_260615,300
U6224Z1,U6224Z1,1,,736_47_260618,718_83_260615,300
U6224Z1,U6224Z1,1,,714_185_260615,718_87_260615,300
U6224Z1,U6224Z1,1,,714_165_260615,718_87_260615,300
U3253Z2,U3253Z1,1,,345_70_260615,734_73_251215,600
U3253Z2,U3253Z2,1,,345_807_260615,715_91_260615,600
U3253Z2,U3253Z2,1,,315_1906_260615,715_3_260615,600
U1702Z2,U1702Z2,1,,318_44_260629,317_9_260629,300
U1702Z2,U1702Z2,1,,318_4_260629,317_103_260629,300
U1702Z1,U1702Z1,1,,318_29_260629,317_257_260620,300
U1712Z3,U1712Z1,1,,446_205_260216,317_257_260620,300
U1712Z3,U1712Z2,1,,446_206_260216,317_105_260629,300
U1702Z2,U1702Z2,1,,318_38_260629,317_105_260629,300
U1702Z2,U1702Z2,1,,318_9_260629,320_686_260629,300
U1702Z2,U1702Z2,1,,318_57_260627,320_881_260627,300
U1702Z1,U1702Z1,1,,318_90_260629,317_285_260614,300
U1702Z1,U1702Z1,1,,318_120_260627,317_285_260614,300
U1712Z3,U1712Z2,1,,446_79_251215,317_141_260629,300
U1712Z3,U1712Z1,1,,446_193_260216,317_300_260629,300
U1712Z3,U1712Z2,1,,446_198_260216,317_97_260629,300
U1702Z2,U1702Z2,1,,318_609_260629,317_97_260629,300
U1702Z2,U1702Z2,1,,318_128_260629,317_97_260629,300
U1702Z2,U1702Z2,1,,318_16_260629,320_907_260629,300
U1702Z2,U1702Z2,1,,318_64_260629,320_909_260629,300
U1702Z1,U1702Z1,1,,318_91_260629,317_311_260629,300
U1712Z3,U1712Z2,1,,446_192_260216,317_122_260620,300
U1712Z3,U1712Z2,1,,446_5_251214,317_122_260620,300
U1702Z2,U1702Z2,1,,318_125_260629,317_122_260620,300
U1702Z2,U1702Z2,1,,318_103_260627,317_122_260620,300
U1702Z2,U1702Z2,1,,318_125_260713,317_122_260620,300
U1712Z3,U1712Z2,1,,446_200_260216,317_124_260629,300
U1702Z2,U1702Z2,1,,318_22_260629,317_124_260629,300
U1702Z1,U1702Z1,1,,318_50_260629,317_315_260629,300
U1712Z3,U1712Z2,1,,446_204_260216,317_120_260629,300
U1702Z2,U1702Z2,1,,318_30_260629,317_120_260629,300
U1702Z1,U1702Z1,1,,317_301_260629,318_31_260629,300
U1702Z2,U1702Z2,1,,320_922_260629,318_32_260629,300
U1702Z1,U1702Z1,1,,317_260_260620,318_33_260629,300
U1702Z1,U1702Z1,1,,318_88_260629,317_281_260418,300
U1702Z1,U1702Z1,1,,318_119_260627,317_281_260418,300
U1712Z3,U1712Z1,1,,446_57_251214,317_281_260418,300
U1712Z3,U1712Z2,1,,446_214_260216,317_93_260629,300
U1702Z2,U1702Z2,1,,318_36_260629,317_93_260629,300
U1702Z2,U1702Z2,1,,318_483_260629,320_910_260629,300
U1702Z2,U1702Z2,1,,318_483_260713,320_910_260629,300
U1712Z3,U1712Z1,1,,446_196_260216,317_303_260629,300
U1702Z2,U1702Z2,1,,318_611_260629,317_89_260629,300
U1702Z2,U1702Z2,1,,318_612_260629,317_89_260629,300
U1712Z3,U1712Z1,1,,446_201_260216,317_277_260629,300
U1702Z2,U1702Z2,1,,318_49_260629,317_95_260629,300
U1702Z2,U1702Z2,1,,318_71_260629,320_930_260629,300
U1702Z1,U1702Z1,1,,318_81_260629,317_266_260620,300
U1702Z1,U1702Z1,1,,318_115_260627,317_266_260620,300
U1712Z3,U1712Z1,1,,446_41_251214,317_266_260620,300
U1712Z3,U1712Z2,1,,446_208_260216,317_109_260629,300
U1702Z2,U1702Z2,1,,318_87_260629,317_109_260629,300
U1702Z1,U1702Z1,1,,318_65_260629,317_306_260629,300
U1712Z3,U1712Z1,1,,446_53_251215,317_306_260629,300
U1712Z3,U1712Z2,1,,446_55_251215,317_107_260629,300
U1702Z2,U1702Z2,1,,318_89_260627,317_107_260629,300
U1702Z2,U1702Z2,1,,318_512_260627,320_932_260629,300
U1702Z1,U1702Z1,1,,318_60_260629,317_276_260620,300
U1702Z1,U1702Z1,1,,318_94_260627,317_276_260620,300
U1702Z1,U1702Z1,1,,318_94_260628,317_276_260620,300
U1702Z2,U1702Z2,1,,318_28_260629,317_111_260629,300
U1702Z2,U1702Z2,1,,318_126_260629,317_111_260629,300
U1702Z2,U1702Z2,1,,318_63_260629,317_113_260629,300
U1702Z1,U1702Z1,1,,318_3_260629,317_273_260620,300
U1702Z1,U1702Z1,1,,318_111_260627,317_273_260620,300
U1712Z3,U1712Z1,1,,446_202_260216,317_273_260620,300
U1712Z3,U1712Z1,1,,446_23_251214,317_273_260620,300
U1712Z3,U1712Z2,1,,446_203_260216,317_115_260629,300
U1702Z2,U1702Z2,1,,318_51_260629,317_115_260629,300
U1702Z2,U1702Z2,1,,318_127_260629,320_912_260629,300
U1702Z1,U1702Z1,1,,318_25_260629,317_295_260629,300
U1702Z2,U1702Z2,1,,318_14_260629,317_129_260629,300
U1702Z2,U1702Z2,1,,318_536_260627,320_914_260629,300
U1702Z1,U1702Z1,1,,317_312_260629,318_7_260629,300
U1702Z1,U1702Z1,1,,317_316_260629,318_539_260629,300
U1702Z2,U1702Z2,1,,318_17_260629,317_26_260629,300
U1702Z2,U1702Z2,1,,317_101_260629,318_47_260629,300
U1702Z1,U1702Z1,1,,318_31_260629,317_301_260629,300
U1702Z2,U1702Z2,1,,318_43_260629,317_133_260629,300
U1702Z2,U1702Z2,1,,318_11_260629,320_917_260629,300
U1702Z2,U1702Z2,1,,318_45_260629,320_918_260629,300
U1702Z1,U1702Z1,1,,318_77_260629,317_263_260629,300
U1712Z3,U1712Z1,1,,446_199_260216,317_263_260629,300
U1702Z2,U1702Z2,1,,318_47_260629,317_101_260629,300
U1702Z2,U1702Z2,1,,318_19_260629,320_703_260629,300
U1702Z2,U1702Z2,1,,318_82_260629,320_705_260629,300
U1702Z2,U1702Z2,1,,317_26_260629,318_17_260629,300
U1702Z2,U1702Z2,1,,318_609_260629,320_920_260629,300
U1702Z2,U1702Z2,1,,318_123_260629,320_920_260629,300
U1702Z1,U1702Z1,1,,317_315_260629,318_50_260629,300
U1702Z2,U1702Z2,1,,317_115_260629,318_51_260629,300
U1702Z1,U1702Z1,1,,318_18_260629,317_294_260629,300
U1712Z3,U1712Z1,1,,446_33_251215,317_294_260629,300
U1712Z3,U1712Z2,1,,446_39_251215,317_91_260629,300
U1702Z2,U1702Z2,1,,318_53_260629,317_91_260629,300
U1702Z1,U1702Z1,1,,318_33_260629,317_260_260620,300
U1712Z3,U1712Z1,1,,446_49_251215,317_260_260620,300
U1712Z3,U1712Z2,1,,446_211_260216,317_126_260629,300
U1702Z2,U1702Z2,1,,318_34_260629,317_126_260629,300
U1702Z1,U1702Z1,1,,318_67_260629,317_1139_260629,300
U1702Z1,U1702Z1,1,,318_67_260713,317_1139_260629,300
U1712Z3,U1712Z2,1,,446_215_260216,317_99_260629,300
U1702Z2,U1702Z2,1,,318_59_260629,317_99_260629,300
U1702Z1,U1702Z1,1,,317_263_260629,318_77_260629,300
U1702Z2,U1702Z2,1,,317_97_260629,318_609_260629,300
U1702Z2,U1702Z2,1,,320_885_260627,318_2_260629,300
U1702Z2,U1702Z2,1,,317_103_260629,318_4_260629,300
U1702Z1,U1702Z1,1,,317_257_260620,318_29_260629,300
U1702Z2,U1702Z2,1,,317_120_260629,318_30_260629,300
U1702Z1,U1702Z1,1,,317_266_260620,318_81_260629,300
U1702Z2,U1702Z2,1,,317_133_260629,318_43_260629,300
U1702Z2,U1702Z2,1,,320_917_260629,318_11_260629,300
U1702Z2,U1702Z2,1,,317_107_260629,318_89_260627,300
U1702Z2,U1702Z2,1,,317_66_260418,318_89_260627,300
U1702Z2,U1702Z2,1,,317_66_260628,318_89_260627,300
U1702Z2,U1702Z2,1,,317_99_260629,318_59_260629,300
U1702Z2,U1702Z2,1,,318_24_260629,320_879_260627,300
U1702Z2,U1702Z2,1,,318_587_260627,320_879_260627,300
U1702Z2,U1702Z2,1,,318_32_260629,320_922_260629,300
U1702Z2,U1702Z2,1,,318_66_260629,320_688_260629,300
U1702Z1,U1702Z1,1,,317_1144_260629,318_48_260629,300
U1702Z2,U1702Z2,1,,317_95_260629,318_49_260629,300
U1702Z2,U1702Z2,1,,317_91_260629,318_53_260629,300
U1702Z2,U1702Z2,1,,317_136_260629,318_55_260629,300
U1702Z1,U1702Z1,1,,317_310_260629,318_27_260629,300
U1702Z1,U1702Z1,1,,318_48_260629,317_1144_260629,300
U1712Z3,U1712Z2,1,,446_35_251215,317_138_260629,300
U1702Z2,U1702Z2,1,,318_74_260629,317_138_260629,300
U1702Z1,U1702Z1,1,,318_86_260629,317_307_260629,300
U1712Z3,U1712Z1,1,,446_45_251215,317_307_260629,300
U1712Z3,U1712Z2,1,,446_209_260216,317_117_260629,300
U1702Z2,U1702Z2,1,,318_26_260629,317_117_260629,300
U1702Z2,U1702Z2,1,,318_75_260629,320_928_260629,300
U1702Z1,U1702Z1,1,,317_285_260614,318_90_260629,300
U1702Z2,U1702Z2,1,,317_111_260629,318_126_260629,300
U1702Z1,U1702Z1,1,,318_21_260629,317_314_260629,300
U1702Z2,U1702Z2,1,,318_2_260629,320_885_260627,300
U1702Z2,U1702Z2,1,,318_598_260627,320_885_260627,300
U1702Z2,U1702Z2,1,,318_6_260629,320_639_260629,300
U1702Z1,U1702Z1,1,,318_83_260629,317_305_260629,300
U1702Z1,U1702Z1,1,,318_83_260713,317_305_260629,300
U1702Z2,U1702Z2,1,,318_55_260629,317_136_260629,300
U1702Z2,U1702Z2,1,,320_688_260629,318_66_260629,300
U1702Z2,U1702Z2,1,,320_976_260713,318_66_260629,300
U1702Z2,U1702Z2,1,,320_928_260629,318_75_260629,300
U1702Z2,U1702Z2,1,,320_932_260629,318_512_260627,300
U1702Z2,U1702Z2,1,,320_681_260627,318_512_260627,300
U1702Z1,U1702Z1,1,,317_276_260620,318_60_260629,300
U1702Z2,U1702Z2,1,,320_910_260629,318_483_260629,300
U1702Z2,U1702Z2,1,,317_124_260629,318_22_260629,300
U1702Z1,U1702Z1,1,,320_906_260702,318_23_260629,300
U1702Z2,U1702Z2,1,,320_879_260627,318_24_260629,300
U1702Z2,U1702Z2,1,,317_138_260629,318_74_260629,300
U1757Z1,U1757Z1,1,,314_18_260629,748_13_260629,300
U1702Z2,U1702Z2,1,,320_914_260629,318_536_260627,300
U1702Z2,U1702Z2,1,,320_876_260627,318_536_260627,300
U1702Z1,U1702Z1,1,,318_7_260629,317_312_260629,300
U1702Z2,U1702Z2,1,,317_9_260629,318_44_260629,300
U1702Z2,U1702Z2,1,,320_933_260629,318_69_260629,300
U1702Z1,U1702Z1,1,,320_892_260702,318_37_260629,300
U1702Z2,U1702Z2,1,,317_105_260629,318_38_260629,300
U1842Z2,U1842Z1,1,,688_95_260629,314_623_260629,600
U1842Z2,U1842Z1,1,,688_143_260713,314_623_260629,600
U1842Z2,U1842Z1,1,,688_1051_260504,314_633_260629,600
U1842Z2,U1842Z1,1,,688_1245_260713,314_633_260629,600
U1702Z2,U1702Z2,1,,320_920_260629,318_123_260629,300
U1702Z2,U1702Z2,1,,320_912_260629,318_127_260629,300
U1702Z1,U1702Z1,1,,317_307_260629,318_86_260629,300
U1702Z2,U1702Z2,1,,317_109_260629,318_87_260629,300
U1702Z1,U1702Z1,1,,317_311_260629,318_91_260629,300
U1702Z2,U1702Z2,1,,317_126_260629,318_34_260629,300
U1702Z2,U1702Z2,1,,317_122_260620,318_125_260629,300
U1702Z2,U1702Z2,1,,317_113_260629,318_63_260629,300
U1702Z2,U1702Z2,1,,320_907_260629,318_16_260629,300
U1842Z2,U1842Z1,1,,688_1046_260629,314_629_260629,600
